,neighbourhood_Azcapotzalco,neighbourhood_Benito Juárez,neighbourhood_Coyoacán,neighbourhood_Cuajimalpa de Morelos,neighbourhood_Cuauhtémoc,neighbourhood_Gustavo A. Madero,neighbourhood_Iztacalco,neighbourhood_Iztapalapa,neighbourhood_Miguel Hidalgo,neighbourhood_Milpa Alta,neighbourhood_Tlalpan,neighbourhood_Tláhuac,neighbourhood_Venustiano Carranza,neighbourhood_Xochimilco,neighbourhood_Álvaro Obregón,latitude,longitude,accommodates,bathrooms,beds,price,availability_365,number_of_reviews
14332,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4418,-99.15764,2,1.0,1,550,359,5
14333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.4439,-99.20201,2,1.0,1,1419,63,32
14334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.43319,-99.14897,2,1.0,2,620,0,43
14335,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.4439624,-99.1701373,2,1.0,1,350,84,16
14336,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.414215,-99.158142,6,2.5,4,2506,313,69
14338,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.43144798278809,-99.17388153076172,4,1.0,3,1000,78,1
14339,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4042,-99.16065,3,1.0,2,634,147,50
14340,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.450214,-99.159615,1,2.0,1,350,361,13
14341,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41495,-99.16826,1,1.0,1,554,83,72
14342,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.35929,-99.27076,1,1.0,1,500,89,4
14343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.35672,-99.25943,4,1.0,2,769,89,17
14344,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.409189,-99.167007,1,1.0,1,489,46,44
14345,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.34811,-99.16356,2,1.5,1,390,364,0
14346,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.407181,-99.165779,2,1.5,2,2250,277,88
14347,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4133514,-99.1793822,4,2.0,2,3045,351,18
14348,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41561441564473,-99.16289913906672,1,3.5,1,415,359,62
14349,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4133514,-99.1793822,3,1.5,2,2366,250,11
14350,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41185,-99.16374,5,2.5,3,3057,365,1
14351,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40955,-99.16521,4,2.0,2,1678,346,58
14352,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.44281,-99.20115,2,1.5,1,1627,157,35
14353,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.423724388935263,-99.154843213815,5,2.0,3,1461,130,17
14354,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.407688,-99.173706,3,1.0,2,2695,364,34
14355,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.4417,-99.18695,2,1.0,1,320,364,6
14356,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.39276,-99.17582,4,1.0,2,1149,176,137
14357,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.43136,-99.1962,3,1.0,2,2500,171,34
14358,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.4478,-99.2194,2,1.0,1,900,351,23
14359,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.422447204589844,-99.1700668334961,4,2.0,2,2196,331,29
14360,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.41229,-99.18518,2,1.0,1,431,37,24
14361,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.422447204589844,-99.1700668334961,3,2.0,2,1770,355,18
14362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.347723,-99.16684,2,1.0,1,1500,297,81
14363,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.38533,-99.25224,1,1.0,1,900,0,0
14364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.41421,-99.23299,8,2.5,4,2606,304,3
14366,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.36849127779299,-99.1907113689946,4,1.5,3,866,63,27
14367,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.422447204589844,-99.1700668334961,4,2.0,2,2260,0,47
14368,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41423,-99.15898,2,4.0,1,921,334,4
14369,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.422447204589844,-99.1700668334961,4,2.0,2,2319,299,40
14370,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.438877724747,-99.1649580001831,2,1.0,1,1171,84,8
14371,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41423,-99.15717,2,1.0,1,899,300,7
14372,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41435,-99.15843,2,1.0,1,900,119,2
14373,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.3297192,-99.1462736,6,1.0,3,518,171,30
14374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.33942,-99.21834,2,1.0,1,550,346,19
14375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.422447204589844,-99.1700668334961,4,2.0,2,1920,0,54
14376,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.44039,-99.20462,5,2.0,3,1900,333,34
14377,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.39605,-99.16664,1,1.0,1,342,70,22
14379,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.36221,-99.15922,4,2.0,2,1339,353,63
14380,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.446566,-99.139122,4,1.0,2,664,340,105
14381,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.43163181416809,-99.1938368914156,1,1.0,1,1000,5,0
14382,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.409924,-99.1798329,4,2.0,2,3156,328,42
14383,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3958,-99.158478,4,2.0,2,1475,88,16
14384,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.232536,-99.0,4,1.0,2,606,0,0
14385,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41082,-99.17961,2,2.0,1,1613,220,1
14386,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.409924,-99.1798329,3,2.0,2,1740,1,111
14387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.36687,-99.0,3,1.0,2,1171,83,4
14388,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.412990966840624,-99.17988684028388,2,1.0,2,770,188,3
14389,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.42916,-99.20501,2,1.0,1,980,330,52
14390,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.41415,-99.23298,5,1.0,3,1416,365,4
14391,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.4416133,-99.1959368,5,2.0,5,1850,340,58
14392,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40763,-99.1776,4,1.0,2,1550,68,24
14393,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.38181,-99.13493,4,1.0,2,1280,365,0
14394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.30063,-99.23568,1,1.0,1,650,0,0
14395,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.358726501464844,-99.17181396484376,3,1.0,1,499,353,25
14396,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.355726292783213,-99.06468299542824,2,1.0,2,890,179,2
14397,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.44253,-99.20228,4,2.0,2,2200,344,15
14398,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.411716,-99.177475,6,2.0,3,2300,328,18
14399,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42098,-99.157776,4,2.0,2,1461,244,64
14400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.35175,-99.17617,2,2.0,1,1200,363,25
14401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.34609,-99.21655,4,1.0,2,693,362,7
14402,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.30751,-99.22135,10,2.5,5,6000,177,1
14403,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.40479,-99.11723,5,1.0,3,1500,341,16
14404,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.38423,-99.17677,1,1.0,1,350,0,131
14405,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42247,-99.16581,6,2.0,3,2672,281,66
14406,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.419296,-99.163582,5,2.0,3,2226,315,53
14407,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41715,-99.17591,6,2.0,3,1871,280,85
14408,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.43392,-99.12628,2,1.5,2,999,365,1
14409,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.42668,-99.22456,5,2.0,3,2699,273,2
14410,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.39949,-99.15547,2,1.0,1,1000,89,7
14411,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.35199,-99.14843,5,1.0,4,1186,364,25
14412,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.43178,-99.17719,6,2.5,5,2275,343,36
14414,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.424858,-99.1622667,8,3.0,4,1436,0,98
14415,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.43218,-99.19021,4,1.0,2,1744,109,41
14416,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42056,-99.1732,2,1.0,1,679,332,11
14417,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42213,-99.1714,6,1.0,3,1603,208,73
14418,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41732,-99.16715,8,3.5,5,5122,167,23
14419,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42823,-99.15531,12,2.0,6,3396,297,18
14420,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4049042,-99.1566314,4,1.0,3,946,133,34
14421,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.4283942,-99.1764473,4,1.5,2,2875,357,3
14422,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41453,-99.15458,4,1.0,2,210,361,41
14423,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.27216,-99.17489,2,1.0,2,682,88,10
14424,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.440244,-99.1995914,4,2.0,3,2563,358,99
14425,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.43542,-99.13231,4,1.0,2,1005,37,56
14426,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.28663,-99.12032,2,1.5,1,564,178,20
14427,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40103,-99.16947,2,1.0,2,950,224,16
14428,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.35494,-99.16285,2,1.0,1,1152,63,47
14429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41758,-99.17734,1,1.0,1,600,364,0
14430,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4196982,-99.1565341,4,2.5,2,2289,0,19
14431,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.35514,-99.16423,2,1.5,1,1274,311,42
14432,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.46825,-99.11717,4,2.0,2,864,5,20
14433,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4333469,-99.1658866,2,3.0,2,501,87,16
14434,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41001,-99.16345,1,1.0,1,853,75,2
14435,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41133,-99.16066,4,1.0,2,936,124,59
14436,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42158,-99.15994,4,2.0,2,2429,40,45
14437,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4195454851122,-99.16580438828858,5,2.5,2,4500,140,50
14438,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.465702376464066,-99.18537329882383,6,1.0,3,999,46,28
14439,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.44323,-99.20048,6,2.0,3,2724,82,36
14440,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4286725,-99.1616682,2,1.5,1,1456,1,112
14441,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4009405,-99.1628699,1,1.0,1,1000,365,4
14442,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40876,-99.17996,3,1.0,2,960,329,37
14443,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.37264,-99.15991,1,1.0,1,900,365,0
14444,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.44279,-99.20242,6,2.5,4,3834,357,15
14445,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.39684,-99.18355,2,1.5,1,390,177,93
14446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.38048,-99.16467,4,1.0,2,1300,365,1
14447,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.49365,-99.11469,2,1.0,1,685,362,13
14448,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.43193,-99.16311,2,1.0,1,670,254,40
14449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.387464409124,-99.19520467301636,4,2.0,2,1200,352,38
14450,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.3587267,-99.1718121,2,1.0,1,399,319,14
14451,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.43333463697816,-99.16617169976234,5,2.0,3,1737,359,17
14452,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4320559,-99.1643403,2,1.5,1,850,357,17
14453,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4271,-99.17304,4,1.0,2,676,344,56
14454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3705795,-99.1492259,2,1.5,1,280,179,26
14455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.43202,-99.18991,2,1.0,1,999,110,35
14456,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4185363,-99.1567503,4,2.0,1,1698,57,20
14457,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.43015,-99.16959,2,1.0,1,700,314,92
14458,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.45228,-99.13943,2,1.0,1,400,55,31
14459,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4290318,-99.1713255,2,1.0,1,528,0,64
14460,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42423,-99.16088,2,1.0,1,1267,364,12
14461,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.439751923036937,-99.14662409573792,2,1.0,1,520,144,22
14462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.4179,-99.17852,2,1.5,1,2682,364,0
14463,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.44670607064189,-99.19287115026243,4,1.0,3,770,0,75
14464,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.4395976,-99.1825289,8,2.0,5,3397,347,49
14465,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.36185,-99.26756,4,1.0,1,1064,0,121
14466,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4134407,-99.1664813,2,1.0,1,1027,1,123
14467,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.456786461347075,-99.06758519445812,2,1.0,1,766,360,67
14468,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4275,-99.17408,4,1.5,2,1145,345,74
14469,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.432899579329213,-99.16457913815977,2,1.0,1,599,363,17
14470,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.36496,-99.14215,2,1.0,1,464,249,8
14471,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41695,-99.178,5,2.0,3,2000,308,35
14472,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40801,-99.17125,2,1.5,1,2600,192,8
14473,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.45883,-99.0894,2,1.0,1,798,364,20
14474,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4259,-99.17597,4,1.5,2,1145,336,116
14477,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.43196,-99.21098,2,1.0,1,1800,361,5
14478,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.43475,-99.18085,2,1.0,1,417,360,73
14479,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.35505,-99.16312,2,1.5,1,951,63,41
14480,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42301006654119,-99.1727620767,7,1.0,4,1529,0,56
14481,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.52273,-99.16474,2,1.0,1,430,360,44
14483,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.43948,-99.18534,2,1.0,1,1857,90,0
14484,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.34915,-99.158,2,1.0,1,767,321,81
14485,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4305444,-99.170547,4,1.0,2,1200,81,31
14486,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.429856,-99.171412,2,1.0,1,788,123,15
14487,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4133514,-99.1793822,5,2.0,3,3131,360,28
14488,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.43014,-99.14844,3,1.0,3,1500,0,0
14489,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.269438050456426,-99.15103901177643,2,1.0,2,550,269,7
14490,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.38621,-99.17546,2,2.0,1,1200,342,12
14491,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4282265,-99.1462855,2,1.0,1,922,312,34
14492,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42307,-99.15941,4,2.0,2,1929,30,6
14493,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4212101,-99.1659367,4,2.0,3,2700,239,58
14494,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40535,-99.16836,6,2.0,3,1450,359,57
14495,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.4335598,-99.18608,4,1.5,2,1050,198,10
14496,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4282265,-99.1462855,4,1.0,2,1073,309,8
14497,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.42343,-99.2028,1,1.0,1,449,207,0
14498,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.305,-99.18245,1,1.0,1,700,364,3
14499,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.38761,-99.15436,1,1.0,1,386,0,27
14500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4502154,-99.1596153,1,2.0,1,280,362,10
14501,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4234008,-99.1654757,2,1.0,2,893,0,16
14502,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.39551,-99.17683,7,1.0,4,1801,341,20
14503,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41235,-99.16447,8,2.0,4,3487,339,15
14504,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4328656,-99.164708,1,1.0,1,435,364,17
14505,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.40292,-99.1818,6,2.0,3,1103,351,53
14506,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.4328934,-99.0947596,1,1.0,1,527,143,180
14507,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40868122345255,-99.17159009724855,1,1.0,1,400,25,22
14508,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3852585,-99.178506,6,2.0,3,950,359,1
14509,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41012,-99.16852,4,1.5,2,1700,54,4
14510,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41951,-99.17117,2,1.0,1,1039,326,24
14511,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.429856,-99.171412,2,1.0,1,765,70,12
14512,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.4423,-99.20716,3,1.5,2,1543,178,13
14513,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.34907,-99.14785,3,1.0,2,440,357,3
14514,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.38335,-99.25711,4,1.0,3,1026,331,10
14515,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.449319300204465,-99.19915950459549,1,1.0,1,357,335,9
14516,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.425380426347008,-99.16126191616058,2,1.0,1,736,0,2
14517,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41221,-99.17297,4,2.0,2,1211,131,57
14518,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.36597,-99.2695,4,2.0,1,1400,365,0
14519,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.40264409104501,-99.23444263637066,3,1.0,1,1300,267,0
14520,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4278301,-99.1645999,3,1.0,2,1014,88,74
14521,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4133514,-99.1793822,3,1.0,2,2234,0,27
14522,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4133514,-99.1793822,5,2.0,3,3131,360,19
14523,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3949898,-99.1670929,4,2.0,2,2378,353,25
14524,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.4327354,-99.2015797,4,2.0,2,4973,1,19
14525,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.27967991461037,-99.19472450002924,7,1.0,5,1235,0,104
14526,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40959,-99.17397,2,1.0,1,1018,297,33
14527,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4099772,-99.1676058,4,2.0,2,2001,0,61
14528,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41247,-99.18018,2,1.0,1,1007,0,13
14529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.33679,-99.20105,2,1.0,1,950,325,11
14530,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.40294,-99.14579,2,1.0,1,497,287,25
14531,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4282265,-99.1462855,4,1.0,2,1073,309,5
14532,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41181464427416,-99.17203031480312,4,2.0,3,1900,365,3
14533,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.37923,-99.18746,1,0.0,2,204,355,2
14534,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.4294944,-99.2043066,11,4.0,5,6137,341,62
14535,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4190705,-99.1598103,4,2.0,2,4406,356,77
14536,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41839,-99.16598,2,1.0,1,2413,262,104
14537,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42540736606372,-99.16032222504816,6,2.0,3,1570,131,17
14538,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.292839,-99.2308714,1,1.5,1,264,89,4
14539,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4133514,-99.1793822,3,1.5,2,2129,364,20
14540,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4133514,-99.1793822,3,1.5,2,2129,336,22
14541,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4282265,-99.1462855,4,1.0,2,1073,309,4
14542,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.3472654,-99.1517233,2,1.5,1,1500,154,1
14543,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4282265,-99.1462855,4,1.0,2,1064,312,10
14544,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.4557,-99.21004,2,1.0,1,1800,363,0
14545,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4282265,-99.1462855,4,1.0,2,1073,309,3
14546,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4512,-99.15508,6,2.0,3,860,345,2
14547,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4133514,-99.1793822,4,2.0,2,3154,311,44
14548,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.409924,-99.1798329,4,2.0,2,1973,321,8
14549,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4133514,-99.1793822,4,2.0,2,3131,335,22
14550,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.45121,-99.11877,6,2.0,4,950,358,2
14551,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4144001,-99.17070007,4,2.0,3,4777,318,21
14553,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.29236,-99.15994,2,1.0,1,1000,175,7
14554,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.43805,-99.10305,2,1.0,1,387,241,120
14555,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.4319396,-99.1864809,3,1.0,2,2279,76,34
14556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.36444,-99.16649,4,2.0,4,910,361,37
14557,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4119354,-99.1605223,2,1.0,1,400,331,9
14558,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.415383649979493,-99.1793966926277,2,1.0,1,1210,246,21
14559,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4181823,-99.165573,6,2.0,3,1857,234,61
14560,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4286725,-99.1616682,2,1.5,1,2610,356,59
14561,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.4334,-99.18622,4,2.0,2,1409,129,49
14562,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.39262,-99.18365,4,2.0,2,1150,364,42
14563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3981,-99.16057,1,1.0,1,370,328,10
14564,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3914,-99.17911,4,1.0,2,921,296,15
14565,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42094,-99.17191,4,1.0,2,1617,177,46
14566,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.40172,-99.24316,1,4.0,4,800,365,1
14567,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42074,-99.1709,4,1.0,2,1199,176,85
14568,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4013996,-99.1679086,3,1.5,4,999,172,15
